0000001230;scans;0000000054;DataLength
"header";0000000020;"lines"
"Date";01.01.2008;"Time";00:31:01
"ID";"HAL IV RC RGA 201 #9279";"Version";3
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"SEM";"mass";1.00;50.00;0.20;100.000%;100.000%;1.000000;1.000000;
"Environment";
"Global";"RGA"
"F1";0;"( 1 = on, 0 = off )"
"F2";1;"( 1 = on, 0 = off )"
"cage";3.0;"V"
"delta-m";20;"%"
"electron-energy";70.0;"V"
"emission";1000;"uA"
"focus";-90;"V"
"mass";5.50;"amu"
"mode-change-delay";1000;"ms"
"multiplier";800;"V"
"resolution";10;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"SEM torr"
0000000002;00:00:08;0000008896;   31.40; 0.00000e+00
0000000002;00:00:08;0000008896;   31.60;-1.10500e-11
0000000002;00:00:08;0000008896;   31.80; 0.00000e+00
0000000002;00:00:08;0000008896;   32.00; 1.10500e-11
0000000002;00:00:08;0000008896;   32.20; 2.21000e-11
0000000002;00:00:08;0000008896;   32.40; 1.10500e-11
0000000002;00:00:08;0000008896;   32.60; 1.10500e-11
0000000002;00:00:08;0000008896;   32.80; 0.00000e+00
0000000002;00:00:08;0000008896;   33.00; 0.00000e+00
0000000002;00:00:08;0000008896;   33.20; 0.00000e+00
0000000002;00:00:08;0000008896;   33.40; 0.00000e+00
0000000002;00:00:08;0000008896;   33.60; 0.00000e+00
0000000002;00:00:08;0000008896;   33.80; 0.00000e+00
0000000002;00:00:08;0000008896;   34.00; 0.00000e+00
0000000002;00:00:08;0000008896;   34.20; 0.00000e+00
0000000002;00:00:08;0000008896;   34.40; 0.00000e+00
0000000002;00:00:08;0000008896;   34.60; 0.00000e+00
0000000002;00:00:08;0000008896;   34.80; 0.00000e+00
0000000002;00:00:08;0000008896;   35.00; 0.00000e+00
0000000002;00:00:08;0000008896;   35.20; 0.00000e+00
0000000002;00:00:08;0000008896;   35.40; 0.00000e+00
0000000002;00:00:08;0000008896;   35.60; 0.00000e+00
0000000002;00:00:08;0000008896;   35.80;-1.10500e-11
0000000002;00:00:08;0000008896;   36.00;-1.10500e-11
0000000002;00:00:08;0000008896;   36.20;-1.10500e-11
0000000002;00:00:08;0000008896;   36.40; 0.00000e+00
0000000002;00:00:08;0000008896;   36.60; 0.00000e+00
0000000002;00:00:08;0000008896;   36.80; 0.00000e+00
0000000002;00:00:08;0000008896;   37.00; 1.10500e-11
0000000002;00:00:08;0000008896;   37.20; 0.00000e+00
0000000002;00:00:08;0000008896;   37.40; 0.00000e+00
0000000002;00:00:08;0000008896;   37.60; 0.00000e+00
0000000002;00:00:08;0000008896;   37.80;-1.10500e-11
0000000002;00:00:08;0000008896;   38.00; 0.00000e+00
0000000002;00:00:08;0000008896;   38.20; 0.00000e+00
0000000002;00:00:08;0000008896;   38.40; 0.00000e+00
0000000002;00:00:08;0000008896;   38.60; 0.00000e+00
0000000002;00:00:08;0000008896;   38.80; 0.00000e+00
0000000002;00:00:08;0000008896;   39.00;-1.10500e-11
0000000002;00:00:08;0000008896;   39.20; 0.00000e+00
0000000002;00:00:08;0000008896;   39.40;-1.10500e-11
0000000002;00:00:08;0000008896;   39.60; 0.00000e+00
0000000002;00:00:08;0000008896;   39.80; 0.00000e+00
0000000002;00:00:08;0000008896;   40.00; 1.10500e-11
0000000002;00:00:08;0000008896;   40.20; 0.00000e+00
0000000002;00:00:08;0000008896;   40.40; 0.00000e+00
0000000002;00:00:08;0000008896;   40.60; 0.00000e+00
0000000002;00:00:08;0000008896;   40.80; 0.00000e+00
0000000002;00:00:08;0000008896;   41.00;-1.10500e-11
0000000002;00:00:08;0000008896;   41.20; 0.00000e+00
0000000002;00:00:08;0000008896;   41.40; 0.00000e+00
0000000002;00:00:08;0000008896;   41.60; 0.00000e+00
0000000002;00:00:08;0000008896;   41.80; 0.00000e+00
0000000002;00:00:08;0000008896;   42.00; 0.00000e+00
0000000002;00:00:08;0000008896;   42.20; 0.00000e+00
0000000002;00:00:08;0000008896;   42.40; 0.00000e+00
0000000002;00:00:08;0000008896;   42.60; 0.00000e+00
0000000002;00:00:08;0000008896;   42.80;-1.10500e-11
0000000002;00:00:08;0000008896;   43.00;-1.10500e-11
0000000002;00:00:08;0000008896;   43.20; 0.00000e+00
0000000002;00:00:08;0000008896;   43.40; 0.00000e+00
0000000002;00:00:08;0000008896;   43.60; 0.00000e+00
0000000002;00:00:08;0000008896;   43.80; 0.00000e+00
0000000002;00:00:08;0000008896;   44.00; 4.42000e-11
0000000002;00:00:08;0000008896;   44.20; 9.94500e-11
0000000002;00:00:08;0000008896;   44.40;-1.10500e-11
0000000002;00:00:08;0000008896;   44.60; 0.00000e+00
0000000002;00:00:08;0000008896;   44.80; 0.00000e+00
0000000002;00:00:08;0000008896;   45.00; 0.00000e+00
0000000002;00:00:08;0000008896;   45.20; 0.00000e+00
0000000002;00:00:08;0000008896;   45.40; 0.00000e+00
0000000002;00:00:08;0000008896;   45.60; 0.00000e+00
0000000002;00:00:08;0000008896;   45.80; 0.00000e+00
0000000002;00:00:08;0000008896;   46.00;-1.10500e-11
0000000002;00:00:08;0000008896;   46.20; 1.10500e-11
0000000002;00:00:08;0000008896;   46.40; 0.00000e+00
0000000002;00:00:08;0000008896;   46.60;-1.10500e-11
0000000002;00:00:08;0000008896;   46.80; 0.00000e+00
0000000002;00:00:08;0000008896;   47.00; 0.00000e+00
0000000002;00:00:08;0000008896;   47.20; 0.00000e+00
0000000002;00:00:08;0000008896;   47.40; 0.00000e+00
0000000002;00:00:08;0000008896;   47.60; 0.00000e+00
0000000002;00:00:08;0000008896;   47.80; 0.00000e+00
0000000002;00:00:08;0000008896;   48.00;-1.10500e-11
0000000002;00:00:08;0000008896;   48.20; 0.00000e+00
0000000002;00:00:08;0000008896;   48.40;-1.10500e-11
0000000002;00:00:08;0000008896;   48.60; 0.00000e+00
0000000002;00:00:08;0000008896;   48.80; 0.00000e+00
0000000002;00:00:08;0000008896;   49.00; 0.00000e+00
0000000002;00:00:08;0000008896;   49.20; 0.00000e+00
0000000002;00:00:08;0000008896;   49.40; 1.10500e-11
0000000002;00:00:08;0000008896;   49.60;-1.10500e-11
0000000002;00:00:08;0000008896;   49.80; 0.00000e+00
0000000002;00:00:08;0000008896;   50.00; 1.10500e-11
0000000003;00:00:16;0000016310;    1.00; 2.41995e-10
0000000003;00:00:16;0000016310;    1.20; 2.05530e-10
0000000003;00:00:16;0000016310;    1.40; 2.87300e-11
0000000003;00:00:16;0000016310;    1.60; 9.94500e-12
0000000003;00:00:16;0000016310;    1.80; 6.63001e-12
0000000003;00:00:16;0000016310;    2.00; 2.28735e-10
0000000003;00:00:16;0000016310;    2.20; 4.91725e-10
0000000003;00:00:16;0000016310;    2.40; 4.42000e-11
0000000003;00:00:16;0000016310;    2.60; 3.31500e-12
0000000003;00:00:16;0000016310;    2.80; 7.73500e-12
0000000003;00:00:16;0000016310;    3.00; 1.32600e-11
0000000003;00:00:16;0000016310;    3.20; 7.73500e-12
0000000003;00:00:16;0000016310;    3.40; 9.94500e-12
0000000003;00:00:16;0000016310;    3.60; 1.21550e-11
0000000003;00:00:16;0000016310;    3.80; 9.94500e-12
0000000003;00:00:16;0000016310;    4.00; 6.63001e-12
0000000003;00:00:16;0000016310;    4.20; 9.94500e-12
0000000003;00:00:16;0000016310;    4.40; 7.73500e-12
0000000003;00:00:16;0000016310;    4.60; 7.73500e-12
0000000003;00:00:16;0000016310;    4.80; 4.42000e-12
0000000003;00:00:16;0000016310;    5.00; 8.84000e-12
0000000003;00:00:16;0000016310;    5.20; 1.32600e-11
0000000003;00:00:16;0000016310;    5.40; 6.63001e-12
0000000003;00:00:16;0000016310;    5.60; 3.31500e-12
0000000003;00:00:16;0000016310;    5.80; 8.84000e-12
0000000003;00:00:16;0000016310;    6.00; 9.94500e-12
0000000003;00:00:16;0000016310;    6.20; 4.42000e-12
0000000003;00:00:16;0000016310;    6.40; 6.63001e-12
0000000003;00:00:16;0000016310;    6.60; 9.94500e-12
0000000003;00:00:16;0000016310;    6.80; 4.42000e-12
0000000003;00:00:16;0000016310;    7.00; 5.52500e-12
0000000003;00:00:16;0000016310;    7.20; 8.84000e-12
0000000003;00:00:16;0000016310;    7.40; 9.94500e-12
0000000003;00:00:16;0000016310;    7.60; 7.73500e-12
0000000003;00:00:16;0000016310;    7.80; 9.94500e-12
0000000003;00:00:16;0000016310;    8.00; 9.94500e-12
0000000003;00:00:16;0000016310;    8.20; 7.73500e-12
0000000003;00:00:16;0000016310;    8.40; 3.31500e-12
0000000003;00:00:16;0000016310;    8.60; 1.10500e-11
0000000003;00:00:16;0000016310;    8.80; 1.21550e-11
0000000003;00:00:16;0000016310;    9.00; 3.31500e-12
0000000003;00:00:16;0000016310;    9.20; 6.63001e-12
0000000003;00:00:16;0000016310;    9.40; 4.42000e-12
0000000003;00:00:16;0000016310;    9.60; 1.10500e-12
0000000003;00:00:16;0000016310;    9.80; 2.21000e-12
0000000003;00:00:16;0000016310;   10.00; 9.94500e-12
0000000003;00:00:16;0000016310;   10.20; 8.84000e-12
0000000003;00:00:16;0000016310;   10.40; 4.42000e-12
0000000003;00:00:16;0000016310;   10.60; 3.31500e-12
0000000003;00:00:16;0000016310;   10.80; 9.94500e-12
0000000003;00:00:16;0000016310;   11.00; 8.84000e-12
0000000003;00:00:16;0000016310;   11.20; 4.42000e-12
0000000003;00:00:16;0000016310;   11.40; 5.52500e-12
0000000003;00:00:16;0000016310;   11.60; 6.63001e-12
0000000003;00:00:16;0000016310;   11.80; 5.52500e-12
0000000003;00:00:16;0000016310;   12.00; 5.52500e-12
0000000003;00:00:16;0000016310;   12.20; 1.21550e-11
0000000003;00:00:16;0000016310;   12.40; 5.52500e-12
0000000003;00:00:16;0000016310;   12.60; 1.10500e-12
0000000003;00:00:16;0000016310;   12.80; 3.31500e-12
0000000003;00:00:16;0000016310;   13.00; 7.73500e-12
0000000003;00:00:16;0000016310;   13.20; 1.10500e-11
0000000003;00:00:16;0000016310;   13.40; 7.73500e-12
0000000003;00:00:16;0000016310;   13.60; 8.84000e-12
0000000003;00:00:16;0000016310;   13.80; 7.73500e-12
0000000003;00:00:16;0000016310;   14.00; 5.52500e-12
0000000003;00:00:16;0000016310;   14.20; 6.63001e-12
0000000003;00:00:16;0000016310;   14.40; 9.94500e-12
0000000003;00:00:16;0000016310;   14.60; 5.52500e-12
0000000003;00:00:16;0000016310;   14.80; 5.52500e-12
0000000003;00:00:16;0000016310;   15.00; 9.94500e-12
0000000003;00:00:16;0000016310;   15.20; 8.84000e-12
0000000003;00:00:16;0000016310;   15.40; 1.10500e-12
0000000003;00:00:16;0000016310;   15.60; 2.21000e-12
0000000003;00:00:16;0000016310;   15.80; 1.21550e-11
0000000003;00:00:16;0000016310;   16.00; 2.43100e-11
0000000003;00:00:16;0000016310;   16.20; 2.54150e-11
0000000003;00:00:16;0000016310;   16.40; 1.21550e-11
0000000003;00:00:16;0000016310;   16.60; 1.10500e-11
0000000003;00:00:16;0000016310;   16.80; 1.76800e-11
0000000003;00:00:16;0000016310;   17.00; 1.24865e-10
0000000003;00:00:16;0000016310;   17.20; 1.41440e-10
0000000003;00:00:16;0000016310;   17.40; 6.63001e-12
0000000003;00:00:16;0000016310;   17.60; 3.31500e-12
0000000003;00:00:16;0000016310;   17.80; 4.30950e-11
0000000003;00:00:16;0000016310;   18.00; 4.78465e-10
0000000003;00:00:16;0000016310;   18.20; 5.31505e-10
0000000003;00:00:16;0000016310;   18.40; 3.31500e-12
0000000003;00:00:16;0000016310;   18.60; 1.10500e-11
0000000003;00:00:16;0000016310;   18.80; 2.09950e-11
0000000003;00:00:16;0000016310;   19.00; 4.08850e-11
0000000003;00:00:16;0000016310;   19.20; 4.64100e-11
0000000003;00:00:16;0000016310;   19.40; 6.63001e-12
0000000003;00:00:16;0000016310;   19.60; 2.21000e-12
0000000003;00:00:16;0000016310;   19.80; 6.63001e-12
0000000003;00:00:16;0000016310;   20.00; 8.84000e-12
0000000003;00:00:16;0000016310;   20.20; 5.52500e-12
0000000003;00:00:16;0000016310;   20.40; 3.31500e-12
0000000003;00:00:16;0000016310;   20.60; 7.73500e-12
0000000003;00:00:16;0000016310;   20.80; 8.84000e-12
0000000003;00:00:16;0000016310;   21.00; 1.10500e-12
0000000003;00:00:16;0000016310;   21.20; 6.63001e-12
0000000003;00:00:16;0000016310;   21.40; 8.84000e-12
0000000003;00:00:16;0000016310;   21.60; 5.52500e-12
0000000003;00:00:16;0000016310;   21.80; 5.52500e-12
0000000003;00:00:16;0000016310;   22.00; 7.73500e-12
0000000003;00:00:16;0000016310;   22.20; 4.42000e-12
0000000003;00:00:16;0000016310;   22.40; 5.52500e-12
0000000003;00:00:16;0000016310;   22.60; 4.42000e-12
0000000003;00:00:16;0000016310;   22.80; 7.73500e-12
0000000003;00:00:16;0000016310;   23.00; 7.73500e-12
0000000003;00:00:16;0000016310;   23.20; 2.21000e-12
0000000003;00:00:16;0000016310;   23.40; 6.63001e-12
0000000003;00:00:16;0000016310;   23.60; 1.10500e-11
0000000003;00:00:16;0000016310;   23.80; 6.63001e-12
0000000003;00:00:16;0000016310;   24.00; 2.21000e-12
0000000003;00:00:16;0000016310;   24.20; 1.10500e-11
0000000003;00:00:16;0000016310;   24.40; 6.63001e-12
0000000003;00:00:16;0000016310;   24.60; 1.10500e-12
0000000003;00:00:16;0000016310;   24.80; 4.42000e-12
0000000003;00:00:16;0000016310;   25.00; 9.94500e-12
0000000003;00:00:16;0000016310;   25.20; 5.52500e-12
0000000003;00:00:16;0000016310;   25.40; 3.31500e-12
0000000003;00:00:16;0000016310;   25.60; 8.84000e-12
0000000003;00:00:16;0000016310;   25.80; 8.84000e-12
0000000003;00:00:16;0000016310;   26.00; 2.21000e-12
0000000003;00:00:16;0000016310;   26.20; 5.52500e-12
0000000003;00:00:16;0000016310;   26.40; 2.21000e-12
0000000003;00:00:16;0000016310;   26.60; 7.73500e-12
0000000003;00:00:16;0000016310;   26.80; 5.52500e-12
0000000003;00:00:16;0000016310;   27.00; 2.21000e-12
0000000003;00:00:16;0000016310;   27.20; 8.84000e-12
0000000003;00:00:16;0000016310;   27.40; 1.32600e-11
0000000003;00:00:16;0000016310;   27.60; 1.10500e-11
0000000003;00:00:16;0000016310;   27.80; 1.65750e-11
0000000003;00:00:16;0000016310;   28.00; 7.07200e-11
0000000003;00:00:16;0000016310;   28.20; 9.39250e-11
0000000003;00:00:16;0000016310;   28.40; 5.52500e-12
0000000003;00:00:16;0000016310;   28.60; 1.10500e-12
0000000003;00:00:16;0000016310;   28.80; 9.94500e-12
0000000003;00:00:16;0000016310;   29.00; 1.21550e-11
0000000003;00:00:16;0000016310;   29.20; 6.63001e-12
0000000003;00:00:16;0000016310;   29.40; 3.31500e-12
0000000003;00:00:16;0000016310;   29.60; 5.52500e-12
0000000003;00:00:16;0000016310;   29.80; 8.84000e-12
0000000003;00:00:16;0000016310;   30.00; 6.63001e-12
0000000003;00:00:16;0000016310;   30.20; 8.84000e-12
0000000003;00:00:16;0000016310;   30.40; 7.73500e-12
0000000003;00:00:16;0000016310;   30.60; 6.63001e-12
0000000003;00:00:16;0000016310;   30.80; 1.10500e-12
0000000003;00:00:16;0000016310;   31.00; 6.63001e-12
0000000003;00:00:16;0000016310;   31.20; 7.73500e-12
0000000003;00:00:16;0000016310;   31.40;-1.10500e-12
0000000003;00:00:16;0000016310;   31.60; 6.63001e-12
0000000003;00:00:16;0000016310;   31.80; 1.10500e-11
0000000003;00:00:16;0000016310;   32.00; 2.21000e-11
0000000003;00:00:16;0000016310;   32.20; 2.98350e-11
0000000003;00:00:16;0000016310;   32.40; 7.73500e-12
0000000003;00:00:16;0000016310;   32.60; 1.10500e-11
0000000003;00:00:16;0000016310;   32.80; 3.31500e-12
0000000003;00:00:16;0000016310;   33.00; 5.52500e-12
0000000003;00:00:16;0000016310;   33.20; 9.94500e-12
0000000003;00:00:16;0000016310;   33.40; 5.52500e-12
0000000003;00:00:16;0000016310;   33.60; 5.52500e-12
0000000003;00:00:16;0000016310;   33.80; 5.52500e-12
0000000003;00:00:16;0000016310;   34.00; 3.31500e-12
0000000003;00:00:16;0000016310;   34.20; 6.63001e-12
0000000003;00:00:16;0000016310;   34.40; 4.42000e-12
0000000003;00:00:16;0000016310;   34.60; 9.94500e-12
0000000003;00:00:16;0000016310;   34.80; 6.63001e-12
0000000003;00:00:16;0000016310;   35.00; 5.52500e-12
0000000003;00:00:16;0000016310;   35.20; 8.84000e-12
0000000003;00:00:16;0000016310;   35.40; 7.73500e-12
0000000003;00:00:16;0000016310;   35.60; 4.42000e-12
0000000003;00:00:16;0000016310;   35.80; 1.10500e-12
0000000003;00:00:16;0000016310;   36.00; 5.52500e-12
0000000003;00:00:16;0000016310;   36.20; 7.73500e-12
0000000003;00:00:16;0000016310;   36.40; 5.52500e-12
0000000003;00:00:16;0000016310;   36.60; 5.52500e-12
0000000003;00:00:16;0000016310;   36.80; 1.10500e-11
0000000003;00:00:16;0000016310;   37.00; 4.42000e-12
0000000003;00:00:16;0000016310;   37.20; 4.42000e-12
0000000003;00:00:16;0000016310;   37.40; 7.73500e-12
0000000003;00:00:16;0000016310;   37.60; 7.73500e-12
0000000003;00:00:16;0000016310;   37.80; 3.31500e-12
0000000003;00:00:16;0000016310;   38.00; 2.21000e-12
0000000003;00:00:16;0000016310;   38.20; 9.94500e-12
0000000003;00:00:16;0000016310;   38.40; 8.84000e-12
0000000003;00:00:16;0000016310;   38.60; 5.52500e-12
0000000003;00:00:16;0000016310;   38.80; 6.63001e-12
0000000003;00:00:16;0000016310;   39.00; 6.63001e-12
0000000003;00:00:16;0000016310;   39.20; 4.42000e-12
0000000003;00:00:16;0000016310;   39.40; 3.31500e-12
0000000003;00:00:16;0000016310;   39.60; 2.21000e-12
0000000003;00:00:16;0000016310;   39.80; 1.21550e-11
0000000003;00:00:16;0000016310;   40.00; 5.52500e-12
0000000003;00:00:16;0000016310;   40.20; 1.10500e-12
0000000003;00:00:16;0000016310;   40.40; 9.94500e-12
0000000003;00:00:16;0000016310;   40.60; 7.73500e-12
0000000003;00:00:16;0000016310;   40.80; 3.31500e-12
0000000003;00:00:16;0000016310;   41.00; 5.52500e-12
0000000003;00:00:16;0000016310;   41.20; 8.84000e-12
0000000003;00:00:16;0000016310;   41.40; 6.63001e-12
0000000003;00:00:16;0000016310;   41.60; 2.21000e-12
0000000003;00:00:16;0000016310;   41.80; 5.52500e-12
0000000003;00:00:16;0000016310;   42.00; 4.42000e-12
0000000003;00:00:16;0000016310;   42.20; 4.42000e-12
0000000003;00:00:16;0000016310;   42.40; 5.52500e-12
0000000003;00:00:16;0000016310;   42.60; 5.52500e-12
0000000003;00:00:16;0000016310;   42.80; 4.42000e-12
0000000003;00:00:16;0000016310;   43.00; 3.31500e-12
0000000003;00:00:16;0000016310;   43.20; 9.94500e-12
0000000003;00:00:16;0000016310;   43.40; 7.73500e-12
0000000003;00:00:16;0000016310;   43.60; 6.63001e-12
0000000003;00:00:16;0000016310;   43.80; 1.21550e-11
0000000003;00:00:16;0000016310;   44.00; 5.85650e-11
0000000003;00:00:16;0000016310;   44.20; 1.03870e-10
0000000003;00:00:16;0000016310;   44.40; 0.00000e+00
0000000003;00:00:16;0000016310;   44.60; 3.31500e-12
0000000003;00:00:16;0000016310;   44.80; 6.63001e-12
0000000003;00:00:16;0000016310;   45.00; 2.21000e-12
0000000003;00:00:16;0000016310;   45.20; 1.10500e-11
0000000003;00:00:16;0000016310;   45.40; 2.21000e-12
0000000003;00:00:16;0000016310;   45.60; 6.63001e-12
0000000003;00:00:16;0000016310;   45.80; 1.10500e-12
0000000003;00:00:16;0000016310;   46.00; 7.73500e-12
0000000003;00:00:16;0000016310;   46.20; 9.94500e-12
0000000003;00:00:16;0000016310;   46.40; 1.10500e-12
0000000003;00:00:16;0000016310;   46.60; 2.21000e-12
0000000003;00:00:16;0000016310;   46.80; 7.73500e-12
0000000003;00:00:16;0000016310;   47.00; 1.10500e-11
0000000003;00:00:16;0000016310;   47.20; 5.52500e-12
0000000003;00:00:16;0000016310;   47.40; 2.21000e-12
0000000003;00:00:16;0000016310;   47.60; 7.73500e-12
0000000003;00:00:16;0000016310;   47.80; 6.63001e-12
0000000003;00:00:16;0000016310;   48.00; 5.52500e-12
0000000003;00:00:16;0000016310;   48.20; 2.21000e-12
0000000003;00:00:16;0000016310;   48.40; 8.84000e-12
0000000003;00:00:16;0000016310;   48.60; 6.63001e-12
0000000003;00:00:16;0000016310;   48.80; 4.42000e-12
0000000003;00:00:16;0000016310;   49.00; 0.00000e+00
0000000003;00:00:16;0000016310;   49.20; 8.84000e-12
0000000003;00:00:16;0000016310;   49.40; 9.94500e-12
0000000003;00:00:16;0000016310;   49.60; 4.42000e-12
0000000003;00:00:16;0000016310;   49.80; 8.84000e-12
0000000003;00:00:16;0000016310;   50.00; 7.73500e-12
0000000004;00:00:23;0000023719;    1.00; 2.21552e-10
0000000004;00:00:23;0000023719;    1.20; 1.87739e-10
0000000004;00:00:23;0000023719;    1.40; 2.49730e-11
0000000004;00:00:23;0000023719;    1.60; 3.53600e-12
0000000004;00:00:23;0000023719;    1.80;-2.43100e-12
0000000004;00:00:23;0000023719;    2.00; 2.20447e-10
0000000004;00:00:23;0000023719;    2.20; 4.67305e-10
0000000004;00:00:23;0000023719;    2.40; 3.51390e-11
0000000004;00:00:23;0000023719;    2.60;-1.98900e-12
0000000004;00:00:23;0000023719;    2.80; 1.98900e-12
0000000004;00:00:23;0000023719;    3.00;-3.31500e-13
0000000004;00:00:23;0000023719;    3.20;-5.41450e-12
0000000004;00:00:23;0000023719;    3.40;-6.74051e-12
0000000004;00:00:23;0000023719;    3.60;-6.96151e-12
0000000004;00:00:23;0000023719;    3.80; 2.32050e-12
0000000004;00:00:23;0000023719;    4.00; 7.73501e-13
0000000004;00:00:23;0000023719;    4.20;-6.85101e-12
0000000004;00:00:23;0000023719;    4.40;-3.09400e-12
0000000004;00:00:23;0000023719;    4.60; 2.54150e-12
0000000004;00:00:23;0000023719;    4.80;-5.41450e-12
0000000004;00:00:23;0000023719;    5.00;-5.08300e-12
0000000004;00:00:23;0000023719;    5.20;-1.21550e-12
0000000004;00:00:23;0000023719;    5.40; 1.10500e-13
0000000004;00:00:23;0000023719;    5.60;-4.75150e-12
0000000004;00:00:23;0000023719;    5.80;-1.10500e-11
0000000004;00:00:23;0000023719;    6.00;-3.31500e-12
0000000004;00:00:23;0000023719;    6.20;-3.31500e-13
0000000004;00:00:23;0000023719;    6.40;-3.42550e-12
0000000004;00:00:23;0000023719;    6.60;-1.10500e-12
0000000004;00:00:23;0000023719;    6.80;-6.63001e-13
0000000004;00:00:23;0000023719;    7.00; 2.09950e-12
0000000004;00:00:23;0000023719;    7.20;-6.85101e-12
0000000004;00:00:23;0000023719;    7.40;-4.64100e-12
0000000004;00:00:23;0000023719;    7.60; 2.21000e-13
0000000004;00:00:23;0000023719;    7.80;-4.86200e-12
0000000004;00:00:23;0000023719;    8.00;-2.21000e-12
0000000004;00:00:23;0000023719;    8.20;-3.31500e-13
0000000004;00:00:23;0000023719;    8.40;-3.86750e-12
0000000004;00:00:23;0000023719;    8.60;-6.63001e-12
0000000004;00:00:23;0000023719;    8.80;-4.42000e-12
0000000004;00:00:23;0000023719;    9.00;-2.09950e-12
0000000004;00:00:23;0000023719;    9.20;-9.17150e-12
0000000004;00:00:23;0000023719;    9.40;-5.08300e-12
0000000004;00:00:23;0000023719;    9.60;-3.97800e-12
0000000004;00:00:23;0000023719;    9.80;-6.18800e-12
0000000004;00:00:23;0000023719;   10.00;-3.42550e-12
0000000004;00:00:23;0000023719;   10.20;-2.87300e-12
0000000004;00:00:23;0000023719;   10.40;-1.76800e-12
0000000004;00:00:23;0000023719;   10.60;-2.21000e-13
0000000004;00:00:23;0000023719;   10.80;-5.74600e-12
0000000004;00:00:23;0000023719;   11.00;-6.07750e-12
0000000004;00:00:23;0000023719;   11.20; 0.00000e+00
0000000004;00:00:23;0000023719;   11.40;-5.30400e-12
0000000004;00:00:23;0000023719;   11.60;-4.42000e-12
0000000004;00:00:23;0000023719;   11.80;-2.87300e-12
0000000004;00:00:23;0000023719;   12.00; 4.19900e-12
0000000004;00:00:23;0000023719;   12.20;-1.10500e-12
0000000004;00:00:23;0000023719;   12.40;-9.94500e-13
0000000004;00:00:23;0000023719;   12.60; 2.21000e-13
0000000004;00:00:23;0000023719;   12.80;-4.97250e-12
0000000004;00:00:23;0000023719;   13.00;-3.86750e-12
0000000004;00:00:23;0000023719;   13.20;-2.21000e-12
0000000004;00:00:23;0000023719;   13.40;-1.54700e-12
0000000004;00:00:23;0000023719;   13.60;-5.74600e-12
0000000004;00:00:23;0000023719;   13.80;-6.96151e-12
0000000004;00:00:23;0000023719;   14.00; 3.97800e-12
0000000004;00:00:23;0000023719;   14.20; 2.43100e-12
0000000004;00:00:23;0000023719;   14.40;-2.21000e-12
0000000004;00:00:23;0000023719;   14.60;-5.52500e-13
0000000004;00:00:23;0000023719;   14.80;-5.52500e-13
0000000004;00:00:23;0000023719;   15.00; 1.10500e-12
0000000004;00:00:23;0000023719;   15.20;-5.08300e-12
0000000004;00:00:23;0000023719;   15.40;-6.63001e-13
0000000004;00:00:23;0000023719;   15.60;-8.84001e-13
0000000004;00:00:23;0000023719;   15.80;-3.75700e-12
0000000004;00:00:23;0000023719;   16.00; 1.66855e-11
0000000004;00:00:23;0000023719;   16.20; 2.08845e-11
0000000004;00:00:23;0000023719;   16.40; 9.94500e-13
0000000004;00:00:23;0000023719;   16.60;-3.75700e-12
0000000004;00:00:23;0000023719;   16.80; 7.84550e-12
0000000004;00:00:23;0000023719;   17.00; 1.22434e-10
0000000004;00:00:23;0000023719;   17.20; 1.22655e-10
0000000004;00:00:23;0000023719;   17.40;-4.86200e-12
0000000004;00:00:23;0000023719;   17.60; 5.52500e-13
0000000004;00:00:23;0000023719;   17.80; 3.27080e-11
0000000004;00:00:23;0000023719;   18.00; 4.43768e-10
0000000004;00:00:23;0000023719;   18.20; 5.15593e-10
0000000004;00:00:23;0000023719;   18.40;-2.98350e-12
0000000004;00:00:23;0000023719;   18.60;-3.53600e-12
0000000004;00:00:23;0000023719;   18.80; 9.17150e-12
0000000004;00:00:23;0000023719;   19.00; 4.08850e-11
0000000004;00:00:23;0000023719;   19.20; 3.92275e-11
0000000004;00:00:23;0000023719;   19.40;-6.51950e-12
0000000004;00:00:23;0000023719;   19.60;-7.95600e-12
0000000004;00:00:23;0000023719;   19.80; 2.87300e-12
0000000004;00:00:23;0000023719;   20.00;-9.94500e-13
0000000004;00:00:23;0000023719;   20.20;-7.29300e-12
0000000004;00:00:23;0000023719;   20.40;-4.08850e-12
0000000004;00:00:23;0000023719;   20.60;-3.53600e-12
0000000004;00:00:23;0000023719;   20.80;-1.04975e-11
0000000004;00:00:23;0000023719;   21.00; 5.52500e-13
0000000004;00:00:23;0000023719;   21.20;-1.32600e-12
0000000004;00:00:23;0000023719;   21.40;-5.63550e-12
0000000004;00:00:23;0000023719;   21.60;-3.31500e-12
0000000004;00:00:23;0000023719;   21.80;-1.54700e-12
0000000004;00:00:23;0000023719;   22.00; 6.63001e-13
0000000004;00:00:23;0000023719;   22.20;-5.74600e-12
0000000004;00:00:23;0000023719;   22.40;-5.96700e-12
0000000004;00:00:23;0000023719;   22.60; 8.84001e-13
0000000004;00:00:23;0000023719;   22.80;-7.07201e-12
0000000004;00:00:23;0000023719;   23.00;-6.63001e-12
0000000004;00:00:23;0000023719;   23.20;-4.53050e-12
0000000004;00:00:23;0000023719;   23.40; 2.21000e-13
